2013;Neukölln;Neukölln;100;94;100;94;0;0
2013;Neukölln;Rudow;97;83;97;83;0;0
2013;Pankow;Blankenburg;81;61;81;61;0;0
2013;Pankow;Blankenfelde;60;26;60;26;0;0
2013;Pankow;Buch;91;71;91;71;0;0
2013;Pankow;FranzösischBuchholz;93;69;93;69;0;0
2013;Pankow;Heinersdorf;96;69;96;69;0;0
2013;Pankow;Karow;70;20;70;20;0;0
2013;Pankow;Niederschönhausen;87;82;87;82;0;0
2013;Pankow;Pankow;92;90;92;90;0;0
2013;Pankow;PrenzlauerBerg;99;95;99;95;0;0
2013;Pankow;Rosenthal;88;62;88;62;0;0
2013;Pankow;StadtrandsiedlungMalchow;87;20;87;20;0;0
2013;Pankow;Weißensee;79;74;79;74;0;0
2013;Pankow;Wilhelmsruh;100;92;100;92;0;0
2013;Reinickendorf;Frohnau;99;86;99;86;0;0
2013;Reinickendorf;Heiligensee;98;79;98;79;0;0
2013;Reinickendorf;Hermsdorf;99;83;99;83;0;0
2013;Reinickendorf;Konradshöhe;98;91;98;91;0;0
2013;Reinickendorf;Lübars;99;85;99;85;0;0
2013;Reinickendorf;MärkischesViertel;99;70;99;70;0;0
2013;Reinickendorf;Reinickendorf;99;92;99;92;0;0
2013;Reinickendorf;Tegel;98;87;98;87;0;0
2013;Reinickendorf;Waldmannslust;99;91;99;91;0;0
2013;Reinickendorf;Wittenau;99;89;99;89;0;0
2013;Spandau;FalkenhagenerFeld;98;86;98;86;0;0
2013;Spandau;Gatow;86;79;86;79;0;0
2013;Spandau;Hakenfelde;92;84;92;84;0;0
2013;Spandau;Haselhorst;99;92;99;92;0;0
2013;Spandau;Kladow;81;78;81;78;0;0
2013;Spandau;Siemensstadt;95;90;95;90;0;0
2013;Spandau;Spandau;99;94;99;94;0;0
2013;Spandau;Staaken;97;83;97;83;0;0
2013;Spandau;Wilhelmsstadt;99;94;99;94;0;0
2013;Steglitz-Zehlendorf;Dahlem;94;88;94;88;0;0
2013;Steglitz-Zehlendorf;Lankwitz;100;92;100;92;0;0
2013;Steglitz-Zehlendorf;Lichterfelde;98;90;98;90;0;0
2013;Steglitz-Zehlendorf;Nikolassee;97;82;97;82;0;0
2013;Steglitz-Zehlendorf;Steglitz;100;98;100;98;0;0
2013;Steglitz-Zehlendorf;Wannsee;99;85;99;85;0;0
2013;Steglitz-Zehlendorf;Zehlendorf;99;89;99;89;0;0
2013;Tempelhof-Schöneberg;Friedenau;100;99;100;99;0;0
2013;Tempelhof-Schöneberg;Lichtenrade;99;90;99;90;0;0
2013;Tempelhof-Schöneberg;Mariendorf;98;93;98;93;0;0
2013;Tempelhof-Schöneberg;Marienfelde;95;87;95;87;0;0
2013;Tempelhof-Schöneberg;Schöneberg;99;94;99;94;0;0
2013;Tempelhof-Schöneberg;Tempelhof;99;91;99;91;0;0
2013;Treptow-Köpenick;Adlershof;99;91;99;91;0;0
2013;Treptow-Köpenick;Altglienicke;97;79;97;79;0;0
2013;Treptow-Köpenick;Alt-Treptow;99;95;99;95;0;0
2013;Treptow-Köpenick;Baumschulenweg;94;86;94;86;0;0
2013;Treptow-Köpenick;Bohnsdorf;95;64;95;64;0;0
2013;Treptow-Köpenick;Friedrichshagen;97;88;97;88;0;0
2013;Treptow-Köpenick;Grünau;98;85;98;85;0;0
2013;Treptow-Köpenick;Johannistal;99;90;99;90;0;0
2013;Treptow-Köpenick;Köpenick;96;80;96;80;0;0
2013;Treptow-Köpenick;Müggelheim;85;46;85;46;0;0
2013;Treptow-Köpenick;Niederschöneweide;99;92;99;92;0;0
2013;Treptow-Köpenick;Oberschöneweide;98;91;98;91;0;0
2013;Treptow-Köpenick;Plänterwald;99;96;99;96;0;0
2013;Treptow-Köpenick;Rahnsdorf;94;51;94;51;0;0
2013;Treptow-Köpenick;Schmöckwitz;97;86;97;86;0;0
;;;;;;;;
