"hour","x","y","twitter","instagram"
17,150,78,1,11
17,150,85,0,1
17,150,93,0,1
17,151,75,0,1
17,151,77,0,2
17,151,78,1,0
17,151,98,0,1
17,152,74,1,2
17,152,76,0,1
17,152,77,1,0
17,152,89,0,1
17,153,74,0,1
17,153,76,0,1
17,154,63,0,1
17,154,71,0,3
17,154,106,0,1
17,155,71,0,5
17,155,74,0,1
17,156,77,0,2
17,157,74,0,1
17,157,75,0,1
17,157,83,0,1
17,158,63,0,1
17,159,95,0,1
17,159,110,0,1
17,161,113,0,1
17,164,86,0,1
17,167,104,0,1
17,170,95,1,0
17,175,102,0,1
17,182,104,0,2
17,185,71,0,1
17,185,96,0,1
17,188,112,0,2
18,67,113,0,1
18,78,76,0,2
18,84,68,0,1
18,87,66,0,1
18,89,110,1,1
18,94,76,0,1
18,102,77,0,1
18,103,104,0,1
18,104,81,0,1
18,105,51,0,1
18,106,104,0,1
18,106,105,1,1
18,107,57,1,2
18,107,58,0,1
18,108,66,0,1
18,108,72,0,2
18,109,70,0,1
18,109,72,0,1
18,109,82,0,1
18,111,77,0,1
18,111,79,1,0
18,111,81,0,1
18,111,104,1,0
18,112,51,0,1
18,112,76,0,2
18,112,77,1,1
18,112,81,0,1
18,113,74,1,0
18,113,76,0,1
18,113,101,0,1
18,114,78,0,1
18,114,81,0,2
18,115,68,1,0
18,116,37,1,0
18,116,72,1,0
18,117,52,0,1
18,117,53,0,1
18,117,79,0,1
18,117,80,0,1
18,117,82,0,1
18,118,72,0,1
18,118,75,0,1
18,118,77,0,1
18,118,79,0,4
18,118,80,0,2
18,118,81,0,1
18,119,78,1,6
18,119,79,0,1
18,119,80,0,1
18,119,83,0,1
18,119,98,0,1
18,120,43,0,1
18,120,68,0,1
18,120,69,1,0
18,120,75,1,0
18,120,78,0,4
18,120,80,0,1
18,120,81,0,1
18,121,66,0,1
18,121,73,0,1
18,121,74,0,1
18,121,78,0,1
18,121,79,0,1
18,121,83,0,1
18,121,88,0,1
18,121,93,0,1
18,121,96,0,1
18,122,34,0,1
18,122,47,0,1
18,122,67,0,1
18,122,78,0,6
18,122,80,0,1
18,123,52,0,1
18,123,58,0,1
18,123,59,0,2
18,123,71,0,1
18,123,83,0,1
18,124,59,0,1
18,124,74,0,1
18,124,81,0,1
18,124,89,0,3
18,124,110,0,2
18,125,77,0,1
18,125,78,0,1
18,125,88,0,2
18,126,77,2,0
18,126,87,0,1
18,127,48,0,1
18,127,58,0,1
18,127,86,0,2
18,128,57,0,2
18,128,66,0,1
18,128,73,1,6
18,128,113,0,1
18,129,69,0,3
18,129,71,0,1
18,129,83,0,1
18,129,90,0,1
18,130,61,0,1
18,130,68,0,5
18,130,71,0,1
18,130,76,0,2
18,130,77,0,1
18,131,60,1,0
18,131,72,0,17
18,131,73,5,22
18,131,75,0,3
18,131,76,1,8
18,132,54,0,1
18,132,64,1,0
18,132,69,0,1
18,132,72,0,4
18,132,73,0,10
18,132,74,0,19
18,132,75,1,0
18,132,76,0,4
18,132,108,0,1
18,133,57,0,1
18,133,67,1,1
18,133,75,0,1
18,133,77,0,1
18,133,79,0,1
18,134,46,0,1
18,134,58,0,1
18,134,64,0,1
18,134,67,0,1
18,134,71,0,3
18,134,72,1,4
18,134,75,0,1
18,134,76,0,1
18,134,84,0,2
18,134,87,0,1
18,134,95,0,4
18,134,119,0,1
18,135,61,0,1
18,135,63,3,3
18,135,68,2,0
18,135,69,0,2
18,135,71,0,4
18,135,74,0,2
18,135,75,0,1
18,135,76,0,6
18,135,77,0,1
18,135,78,0,1
18,135,82,0,1
18,135,83,0,3
18,135,84,0,1
18,136,50,0,1
18,136,63,1,0
18,136,67,0,1
18,136,70,0,8
18,136,71,1,2
18,136,72,0,2
18,136,73,0,4
18,136,74,0,1
18,136,76,0,1
18,136,77,0,2
18,136,79,1,12
18,136,81,0,1
18,136,84,1,0
18,136,85,0,1
18,136,89,1,2
18,137,65,0,2
18,137,66,0,2
18,137,68,0,2
18,137,70,0,4
18,137,71,0,3
18,137,72,0,4
18,137,78,0,1
18,137,83,0,2
18,137,84,0,3
18,138,55,1,1
18,138,56,0,2
18,138,59,1,0
18,138,60,0,1
18,138,61,0,1
18,138,62,0,1
18,138,66,0,1
18,138,67,0,6
18,138,69,0,2
18,138,70,0,2
18,138,71,0,2
18,138,72,1,12
18,138,79,8,165
18,139,63,0,1
18,139,67,0,1
18,139,71,3,0
18,139,72,0,6
18,139,77,0,1
18,140,53,0,1
18,140,55,0,1
18,140,65,0,9
18,140,67,0,1
18,140,69,1,1
18,140,70,1,8
18,140,73,0,1
18,140,74,0,1
18,140,78,0,1
18,140,119,0,1
18,141,59,0,2
18,141,61,0,1
18,141,67,0,4
18,141,70,0,13
18,141,78,1,3
18,141,128,2,0
18,142,60,0,2
18,142,64,0,1
18,142,65,0,1
18,142,69,0,1
18,142,74,1,0
18,142,75,0,1
18,142,80,0,1
18,143,49,0,1
18,143,58,0,1
18,143,68,1,0
18,143,70,1,0
18,143,75,0,1
18,143,78,0,6
18,143,79,0,20
18,143,81,0,1
18,143,87,0,1
18,144,71,0,1
18,144,78,0,1
18,144,79,0,2
18,144,81,0,1
18,144,85,0,2
18,144,90,0,1
18,144,132,0,1
18,145,78,0,1
18,145,79,1,1
18,145,82,0,1
18,145,83,1,1
18,145,85,0,1
18,145,89,0,1
18,145,91,0,2
18,146,64,0,1
18,146,65,0,2
18,146,67,0,1
18,146,79,0,1
18,146,80,0,2
18,146,83,0,1
18,146,84,0,1
18,147,53,0,1
18,147,75,0,2
18,147,85,0,1
18,148,75,0,1
18,148,76,0,1
18,148,79,0,1
18,148,81,0,2
18,148,87,1,0
18,148,89,0,1
18,148,94,0,1
18,149,77,2,17
18,149,78,0,1
18,149,79,0,1
18,149,80,0,1
18,149,86,0,1
18,149,89,0,1
18,150,72,1,0
18,150,75,0,1
18,150,78,0,20
18,150,84,0,1
18,150,85,0,3
18,150,91,0,1
18,150,93,0,3
18,151,76,0,1
18,151,77,0,1
18,151,78,1,0
18,152,72,0,1
18,152,73,1,0
18,152,83,0,1
18,153,73,0,1
18,153,79,1,0
18,153,81,1,0
18,153,89,1,1
18,154,63,0,1
18,155,70,0,1
18,155,71,0,3
18,155,85,0,1
18,156,61,0,1
18,156,76,0,1
18,156,77,0,1
18,156,80,0,1
18,157,62,0,1
18,157,72,0,1
18,157,74,0,1
18,157,84,0,1
18,158,27,0,1
18,158,55,0,1
18,158,63,0,1
18,158,72,0,1
18,159,73,0,1
18,160,77,1,1
18,161,57,0,1
18,161,66,0,1
18,161,72,0,1
18,161,80,0,1
18,162,77,0,2
18,164,59,0,1
18,168,63,0,1
18,169,78,0,1
18,169,92,1,0
18,174,120,0,1
18,175,100,0,1
18,176,58,0,1
18,177,55,0,1
18,178,53,1,0
18,180,64,0,1
18,185,60,0,1
18,187,101,0,2
19,62,71,0,1
19,78,65,0,1
19,78,76,0,1
19,81,71,0,1
19,85,113,0,1
19,94,76,0,1
19,95,83,0,1
19,97,74,0,1
19,103,22,0,2
19,103,67,0,1
19,103,87,0,1
19,103,89,1,0
19,104,32,0,1
19,104,81,0,1
19,105,79,0,1
19,106,45,0,1
19,106,82,1,1
19,107,57,1,0
19,107,58,0,2
19,108,79,0,1
19,108,82,0,1
19,109,72,0,1
19,109,82,0,1
19,110,74,0,1
19,110,78,0,1
19,112,75,0,1
19,112,78,0,1
19,112,79,1,1
19,112,82,0,1
19,112,100,0,1
19,113,101,0,1
19,114,76,0,6
19,115,33,0,1
19,115,78,0,1
19,115,85,1,1
19,116,72,1,0
19,117,78,1,1
19,117,79,0,1
19,117,80,0,2
19,118,51,0,1
19,118,77,0,1
19,118,80,0,1
19,119,57,0,1
19,119,78,0,5
19,119,79,0,2
19,119,80,0,1
19,120,69,0,1
19,120,78,1,5
19,120,79,0,3
19,120,99,0,1
19,121,62,0,1
19,121,78,0,3
19,121,79,0,2
19,121,88,0,1
19,122,47,0,1
19,122,78,0,1
19,122,80,0,7
19,122,86,1,0
19,122,92,0,1
19,122,111,0,1
19,123,69,0,1
19,123,76,1,2
19,123,79,0,1
19,124,59,1,1
19,124,70,0,1
19,124,74,0,1
19,124,77,0,2
19,124,80,1,1
19,125,57,0,1
19,125,60,0,1
19,125,73,0,1
19,125,79,0,1
19,125,82,1,1
19,125,112,0,1
19,126,58,0,1
19,126,60,0,1
19,126,70,0,1
19,126,82,0,1
19,126,84,0,1
19,126,85,0,1
19,126,87,0,1
19,127,51,0,1
19,127,76,0,1
19,128,69,1,0
19,128,79,0,1
19,128,80,0,1
19,129,68,0,1
19,129,69,1,0
19,129,70,0,3
19,129,88,0,1
19,129,90,0,1
19,130,68,0,2
19,130,72,0,1
19,130,73,0,3
19,130,76,0,1
19,130,77,0,1
19,131,53,0,1
19,131,71,0,1
19,131,72,2,3
19,131,73,2,18
19,131,75,0,1
19,131,76,1,6
19,131,78,0,1
19,132,69,0,1
19,132,73,0,5
19,132,74,1,12
19,132,76,1,3
19,132,85,0,1
19,133,75,0,1
19,133,78,0,1
19,133,79,0,2
19,134,61,0,1
19,134,64,0,4
19,134,66,0,1
19,134,68,0,1
19,134,69,0,1
19,134,71,0,2
19,134,73,0,1
19,134,81,0,1
19,134,87,0,2
19,134,102,0,1
19,135,63,2,3
19,135,69,0,1
19,135,73,0,2
19,135,74,0,1
19,135,76,0,14
19,135,82,0,1
19,135,86,0,1
19,136,50,0,2
19,136,64,0,1
19,136,65,0,2
19,136,68,0,1
19,136,70,0,3
19,136,71,0,1
19,136,72,0,1
19,136,73,0,3
19,136,74,0,3
19,136,77,0,1
19,136,78,0,1
19,136,79,0,4
19,136,80,1,0
19,136,81,0,2
19,136,107,0,1
19,137,61,0,1
19,137,65,0,4
19,137,70,0,1
19,137,71,0,2
19,137,72,0,1
19,137,78,0,1
19,137,79,0,1
19,138,43,0,1
19,138,60,0,3
19,138,61,0,1
19,138,64,0,2
19,138,66,0,1
19,138,67,0,7
19,138,69,0,2
19,138,72,0,5
19,138,73,0,1
19,138,74,0,1
19,138,79,7,179
19,139,50,0,1
19,139,51,0,1
19,139,62,0,2
19,139,63,0,4
19,139,67,0,1
19,139,68,0,1
19,139,71,1,1
19,140,64,0,1
19,140,65,0,1
19,140,66,0,1
19,140,67,0,1
19,140,70,2,10
19,140,92,1,2
19,141,61,1,3
19,141,67,1,3
19,141,70,0,9
19,141,71,0,1
19,141,78,0,2
19,141,79,0,1
19,141,128,3,0
19,142,60,0,1
19,142,63,0,2
19,142,64,0,2
19,142,78,0,1
19,142,79,0,2
19,142,82,1,0
19,143,61,0,1
19,143,63,1,3
19,143,67,0,1
19,143,75,0,2
19,143,78,0,2
19,143,79,0,18
19,143,80,0,2
19,143,81,0,2
19,144,35,0,1
19,144,70,0,2
19,144,71,0,1
19,144,72,0,1
19,144,75,0,1
19,144,79,0,1
19,144,81,0,1
19,144,82,0,1
19,144,83,0,1
19,144,90,0,1
19,145,80,1,0
19,145,83,0,2
19,145,94,0,1
19,146,79,0,1
19,146,80,0,1
19,147,66,1,0
19,147,71,0,1
19,147,75,0,1
19,147,85,0,2
19,147,87,0,2
19,147,90,0,1
19,148,72,1,0
19,148,78,0,2
19,148,82,0,1
19,148,86,0,2
19,148,87,1,3
19,148,94,0,1
19,149,60,0,1
19,149,74,0,1
19,149,76,0,4
19,149,77,1,18
19,149,78,0,1
19,149,79,0,3
19,149,85,1,0
19,150,72,2,0
19,150,77,0,2
19,150,78,0,12
19,150,79,0,1
19,150,80,0,1
19,150,85,0,2
19,150,91,0,1
19,150,92,3,0
19,150,100,0,1
19,151,76,0,1
19,151,77,0,3
19,151,78,0,1
19,151,79,0,1
19,151,87,0,1
19,151,91,0,1
19,152,73,0,1
19,152,75,0,2
19,152,76,0,1
19,152,77,0,1
19,152,80,0,2
19,153,90,0,1
19,154,72,0,1
19,154,75,0,2
19,154,82,1,0
19,155,71,0,4
19,156,71,0,1
19,156,85,1,0
19,157,77,1,0
19,157,83,0,1
19,158,68,0,1
19,159,87,0,1
19,161,66,0,1
19,161,73,0,1
19,163,72,0,1
19,164,54,1,0
19,164,66,0,1
19,164,67,0,1
19,167,115,0,1
19,168,63,1,1
19,168,67,2,0
19,169,94,0,1
19,172,81,0,1
19,172,86,0,1
19,172,103,1,0
19,177,55,0,1
19,186,52,0,1
19,187,66,0,2
19,187,101,0,1
19,194,75,1,0
19,195,74,0,1
19,207,140,0,1
20,66,107,0,1
20,78,65,0,1
20,78,76,1,1
20,80,53,0,1
20,83,118,0,1
20,85,61,0,1
20,86,30,0,1
20,94,76,0,1
20,95,83,0,2
20,100,45,1,1
20,100,116,0,5
20,102,66,0,1
20,103,82,0,1
20,104,32,0,1
20,105,44,0,1
20,105,78,0,1
20,106,81,0,1
20,107,57,0,2
20,108,82,0,1
20,111,41,0,1
20,111,76,0,1
20,112,82,0,2
20,113,74,1,1
20,113,77,0,1
20,114,76,0,2
20,114,78,0,1
20,114,83,0,1
20,115,67,1,0
20,115,78,0,1
20,116,72,1,0
20,117,52,0,1
20,117,78,0,1
20,117,80,0,2
20,117,87,0,1
20,118,69,0,1
20,118,78,0,1
20,118,80,0,4
20,118,82,0,1
20,118,97,0,1
20,119,78,0,3
20,119,79,0,4
20,120,68,0,1
20,120,76,0,1
20,120,78,1,8
20,120,79,0,2
20,120,99,0,1
20,121,64,0,2
20,121,77,0,3
20,121,78,0,1
20,121,79,0,1
20,121,85,0,1
20,121,87,0,1
20,121,88,0,2
20,122,78,0,2
20,122,80,0,9
20,122,82,1,1
20,123,52,0,1
20,123,69,0,1
20,123,88,0,1
20,124,74,0,1
20,124,77,0,1
20,124,86,0,1
20,125,77,0,1
20,125,79,0,1
20,126,52,0,1
20,126,65,0,1
20,126,82,0,1
20,128,73,0,4
20,128,80,0,1
20,128,87,0,1
20,129,68,0,1
20,129,69,0,2
20,129,76,0,1
20,129,79,0,1
20,130,68,0,5
20,130,72,0,2
20,130,76,0,2
20,130,77,0,1
20,131,67,0,4
20,131,68,0,1
20,131,72,0,10
20,131,73,1,20
20,131,75,0,1
20,131,76,0,8
20,131,81,0,1
20,132,54,0,1
20,132,72,0,5
20,132,73,0,10
20,132,74,2,19
20,132,78,0,1
20,133,56,0,1
20,133,66,2,2
20,133,68,0,1
20,133,77,0,2
20,133,79,0,1
20,133,80,0,1
20,133,86,0,1
20,134,68,0,2
20,134,71,0,1
20,134,72,0,3
20,134,73,0,1
20,134,75,0,1
20,134,77,1,4
20,134,84,0,1
20,134,93,0,1
20,134,95,0,3
20,135,62,0,1
20,135,66,0,1
20,135,71,1,1
20,135,74,0,5
20,135,75,0,1
20,135,76,0,8
20,135,77,0,1
20,135,83,1,2
20,135,85,0,1
20,135,100,0,1
20,136,55,0,1
20,136,63,0,1
20,136,66,0,1
20,136,68,0,1
20,136,70,1,1
20,136,71,0,1
20,136,73,0,2
20,136,74,0,11
20,136,79,0,8
20,136,81,0,1
20,137,62,0,1
20,137,65,0,2
20,137,66,0,4
20,137,67,0,1
20,137,68,0,5
20,137,69,0,1
20,137,71,0,2
20,137,72,0,1
20,137,76,0,1
20,137,78,0,3
20,137,85,0,1
20,138,60,0,1
20,138,62,0,1
20,138,67,0,15
20,138,68,0,1
20,138,71,0,1
20,138,72,0,6
20,138,79,3,201
20,139,50,1,0
20,139,63,0,1
20,139,66,0,1
20,139,67,1,2
20,139,68,0,2
20,139,69,0,1
20,139,71,0,3
20,139,72,0,2
20,140,53,0,1
20,140,65,0,1
20,140,67,1,0
20,140,68,0,3
20,140,70,0,8
20,140,78,0,1
20,140,84,1,1
20,140,92,0,2
20,141,65,0,1
20,141,66,1,0
20,141,67,1,5
20,141,69,1,0
20,141,70,0,17
20,141,72,0,2
20,141,78,0,1
20,141,84,1,0
20,142,57,0,1
20,142,69,0,1
20,142,79,0,5
20,142,80,0,1
20,143,47,1,0
20,143,61,0,1
20,143,63,0,2
20,143,67,0,1
20,143,68,0,1
20,143,74,2,0
20,143,75,1,0
20,143,78,0,5
20,143,79,0,23
20,143,80,0,4
20,143,81,0,5
20,144,35,0,1
20,144,60,0,1
20,144,71,0,1
20,144,79,0,2
20,144,94,0,1
20,145,65,1,0
20,145,71,0,1
20,145,78,0,1
20,145,80,1,1
20,145,83,0,1
20,145,84,0,1
20,145,89,0,1
20,145,94,0,1
20,146,55,0,1
20,146,64,0,2
20,146,82,0,2
20,146,85,0,1
20,147,61,0,1
20,147,66,1,0
20,147,71,0,1
20,147,75,0,1
20,147,76,0,1
20,147,77,0,1
20,147,81,0,1
20,147,84,0,1
20,147,85,0,1
20,147,86,0,1
20,147,87,0,1
20,148,72,0,1
20,148,86,0,1
20,148,87,1,0
20,148,88,0,1
20,149,74,0,1
20,149,76,0,1
20,149,77,1,6
20,149,78,0,2
20,149,89,0,1
20,150,68,1,0
20,150,76,1,0
20,150,78,0,18
20,150,79,0,1
20,150,91,0,1
20,151,65,0,2
20,151,75,0,2
20,151,95,0,1
20,152,74,1,1
20,152,75,0,1
20,152,78,0,1
20,152,80,0,4
20,152,86,0,1
20,153,73,0,1
20,153,75,0,1
20,153,80,0,1
20,154,68,0,1
20,154,74,0,1
20,155,71,0,9
20,155,72,0,1
20,155,79,0,1
20,155,110,0,1
20,156,77,0,1
20,158,63,0,1
20,160,67,1,0
20,164,67,0,1
20,164,86,0,1
20,165,71,0,1
20,168,63,0,1
20,169,98,0,1
20,171,77,1,0
20,172,86,1,1
20,174,118,1,0
20,175,100,0,1
20,182,75,0,1
21,74,119,0,1
21,82,67,0,1
21,82,69,0,1
21,84,68,0,1
21,86,30,0,1
21,90,66,0,1
21,94,76,0,2
21,95,83,0,1
21,101,66,0,1
21,101,80,0,1
21,102,89,0,1
21,103,81,0,1
21,104,80,0,1
21,104,101,0,1
21,106,75,0,1
21,106,82,0,1
21,107,57,0,2
21,109,72,0,3
21,110,68,0,1
21,111,79,1,0
21,111,107,0,1
21,112,77,0,2
21,113,50,0,1
21,113,74,0,1
21,114,84,0,1
21,115,68,0,2
21,115,78,0,1
21,115,79,0,1
21,115,81,1,1
21,116,72,1,0
21,116,78,0,1
21,116,80,0,1
21,117,77,0,1
21,117,79,0,1
21,117,80,0,2
21,117,83,0,1
21,117,84,0,2
21,118,68,0,1
21,118,72,0,2
21,118,74,1,1
21,118,75,0,1
21,118,79,0,2
21,118,80,1,1
21,119,66,0,1
21,119,78,2,4
21,119,79,0,2
21,119,99,0,1
21,120,78,1,6
21,120,79,0,1
21,120,99,0,1
21,121,36,0,1
21,121,77,0,6
21,121,78,0,1
21,121,79,0,8
21,122,62,0,1
21,122,80,0,5
21,123,69,0,2
21,123,77,0,1
21,123,90,0,1
21,124,59,0,1
21,124,78,0,1
21,124,80,1,2
21,125,78,0,2
21,125,81,0,2
21,125,87,0,3
21,126,56,0,1
21,126,81,2,0
21,126,83,0,1
21,127,61,2,0
21,127,84,0,1
21,128,60,0,3
21,128,73,0,1
21,128,80,0,1
21,128,83,0,1
21,128,87,0,2
21,129,54,0,1
21,129,62,0,1
21,129,69,0,2
21,129,76,0,1
21,129,77,0,1
21,129,80,0,1
21,129,114,0,1
21,130,68,0,4
21,130,72,0,1
21,130,74,0,1
21,130,76,0,2
21,130,94,0,1
21,131,64,0,1
21,131,66,2,0
21,131,72,3,13
21,131,73,0,18
21,131,76,1,12
21,131,81,0,1
21,131,90,0,1
21,131,94,0,1
21,132,53,0,1
21,132,69,0,1
21,132,72,0,1
21,132,73,3,14
21,132,74,3,11
21,132,76,0,3
21,132,81,1,0
21,133,56,0,1
21,133,66,0,1
21,133,70,0,1
21,133,76,0,1
21,133,78,0,1
21,133,80,0,1
21,134,64,0,2
21,134,68,1,2
21,134,69,1,2
21,134,70,0,3
21,134,71,1,1
21,134,72,0,1
21,134,73,0,1
21,134,75,0,1
21,134,77,0,1
21,134,83,0,2
21,134,84,0,1
21,134,85,0,1
21,134,87,0,3
21,134,95,0,1
21,135,49,0,1
21,135,61,1,1
21,135,63,0,1
21,135,69,1,0
21,135,71,0,1
21,135,72,0,1
21,135,74,0,4
21,135,75,0,3
21,135,76,0,3
21,135,77,0,1
21,135,82,0,1
21,135,84,0,1
21,136,64,0,1
21,136,67,1,1
21,136,69,1,1
21,136,70,1,3
21,136,71,0,1
21,136,72,0,3
21,136,74,0,2
21,136,75,0,1
21,136,77,0,1
21,136,79,0,10
21,136,83,0,1
21,136,84,1,2
21,136,89,1,1
21,136,107,0,1
21,137,65,0,2
21,137,66,0,3
21,137,67,1,2
21,137,68,0,1
21,137,69,0,1
21,137,70,0,1
21,137,71,0,1
21,137,72,0,1
21,137,76,0,1
21,137,78,0,2
21,137,83,0,1
21,137,84,0,1
21,138,60,1,4
21,138,61,0,3
21,138,67,1,6
21,138,69,0,3
21,138,71,0,3
21,138,72,2,14
21,138,79,9,193
21,139,50,0,1
21,139,51,0,1
21,139,64,1,0
21,139,67,0,1
21,139,72,0,2
21,139,75,0,1
21,140,58,0,1
21,140,59,0,1
21,140,61,0,1
21,140,62,0,2
21,140,65,0,2
21,140,68,0,2
21,140,70,1,2
21,140,74,0,1
21,140,78,0,2
21,140,92,1,3
21,140,127,0,1
21,141,56,0,1
21,141,60,0,1
21,141,62,0,1
21,141,67,0,1
21,141,70,3,14
21,141,78,1,3
21,142,59,0,2
21,142,60,0,1
21,142,64,0,2
21,142,69,1,0
21,142,78,0,1
21,142,79,0,8
21,143,49,1,0
21,143,78,0,1
21,143,79,1,16
21,143,80,0,1
21,143,81,0,1
21,144,65,0,1
21,144,67,0,1
21,144,79,1,7
21,144,82,0,1
21,144,85,0,2
21,145,64,0,2
21,145,67,0,1
21,145,80,1,1
21,145,81,0,1
21,145,85,0,1
21,145,87,0,1
21,145,89,1,1
21,146,38,1,1
21,146,59,0,1
21,146,63,0,1
21,146,64,0,1
21,146,65,0,1
21,146,75,0,2
21,146,80,1,0
21,147,66,2,0
21,147,71,0,1
21,147,74,1,0
21,147,94,0,1
21,148,76,0,1
21,148,77,0,1
21,148,86,0,1
21,148,87,1,0
21,148,94,0,1
21,149,74,0,1
21,149,77,1,4
21,149,78,0,2
21,149,79,0,3
21,150,78,0,16
21,150,79,0,1
21,150,85,0,2
21,150,91,0,1
21,151,58,0,2
21,151,62,1,0
21,151,69,0,1
21,151,73,1,0
21,151,77,1,4
21,151,78,0,1
21,151,79,0,2
21,151,80,0,1
21,151,81,0,3
21,152,75,0,2
21,152,77,0,1
21,153,66,0,1
21,153,74,0,1
21,153,80,0,1
21,154,72,0,1
21,154,74,0,1
21,155,71,1,7
21,155,90,0,1
21,156,72,0,1
21,156,77,0,1
21,157,83,0,1
21,158,27,0,1
21,158,72,0,1
21,159,26,0,1
21,162,22,0,1
21,164,73,1,1
21,167,115,0,1
21,168,67,0,1
21,168,79,0,1
21,168,84,0,1
21,170,70,1,0
21,171,103,0,1
21,172,81,0,1
21,174,122,0,1
21,177,55,0,1
21,181,75,1,0
21,182,71,0,1
21,184,71,1,0
21,200,97,0,1
21,219,102,0,1
22,74,68,0,1
22,78,76,1,3
22,80,68,0,1
22,87,66,0,1
22,91,54,0,1
22,94,76,0,3
22,102,42,0,1
22,102,95,0,1
22,107,57,1,0
22,107,58,0,1
22,108,72,0,1
22,109,72,0,2
22,109,73,0,1
22,109,78,0,1
22,109,82,0,1
22,110,74,0,2
22,110,76,0,1
22,110,82,0,1
22,110,106,0,2
22,110,118,0,1
22,111,70,1,0
22,112,75,0,1
22,113,74,0,1
22,113,75,0,1
22,113,100,0,1
22,114,76,0,2
22,114,81,0,1
22,115,33,0,1
22,115,80,0,1
22,116,72,1,0
22,116,77,0,1
22,116,80,0,1
22,116,82,0,1
22,116,88,0,1
22,117,69,0,1
22,117,78,0,4
22,117,100,0,1
22,118,72,0,1
22,118,78,0,1
22,118,80,0,3
22,118,104,0,1
22,119,77,0,1
22,119,78,1,4
22,119,79,0,4
22,119,87,0,1
22,120,70,0,1
22,120,74,0,2
22,120,78,0,1
22,120,79,0,1
22,120,86,0,1
22,120,99,0,1
22,121,56,0,1
22,121,77,0,3
22,121,79,0,1
22,121,88,0,1
22,122,58,0,1
22,122,79,0,1
22,122,80,0,1
22,123,69,1,1
22,123,77,0,1
22,123,99,0,1
22,124,59,0,2
22,124,70,0,1
22,124,74,0,5
22,124,80,0,2
22,125,59,0,1
22,125,63,1,0
22,125,74,3,4
22,126,72,1,0
22,126,87,0,1
22,127,61,1,0
22,127,84,0,1
22,127,85,0,1
22,128,73,0,3
22,128,77,0,1
22,128,79,0,1
22,129,69,0,3
22,129,70,0,1
22,129,71,0,1
22,129,76,0,3
22,129,77,0,1
22,129,91,0,1
22,130,68,0,1
22,130,72,0,1
22,130,73,0,2
22,130,76,2,0
22,130,94,0,1
22,131,65,1,0
22,131,67,0,4
22,131,68,0,1
22,131,70,0,1
22,131,72,0,11
22,131,73,0,18
22,131,75,0,2
22,131,76,0,1
22,132,54,0,1
22,132,72,0,1
22,132,73,1,8
22,132,74,1,8
22,132,76,0,2
22,133,68,0,1
22,133,73,0,1
22,133,77,0,1
22,133,79,0,4
22,134,64,0,4
22,134,68,0,1
22,134,69,0,1
22,134,70,1,2
22,134,71,0,4
22,134,72,0,1
22,134,73,1,1
22,134,75,0,1
22,134,83,0,1
22,134,84,0,2
22,134,85,0,1
22,134,86,0,1
22,134,87,0,5
22,134,95,0,1
22,135,63,4,5
22,135,68,0,2
22,135,69,0,1
22,135,71,0,2
22,135,75,0,2
22,135,76,0,3
22,135,82,0,1
22,135,83,0,2
22,135,90,0,1
22,135,100,0,1
22,135,105,0,1
22,136,41,0,1
22,136,67,0,1
22,136,68,0,1
22,136,69,0,1
22,136,70,0,1
22,136,72,0,3
22,136,73,0,1
22,136,74,1,1
22,136,79,0,7
22,136,81,0,1
22,136,83,0,1
22,136,85,0,1
22,137,65,0,4
22,137,67,0,1
22,137,68,0,2
22,137,70,0,1
22,137,71,5,6
22,137,72,0,1
22,137,78,0,3
22,138,48,0,1
22,138,64,0,1
22,138,67,0,7
22,138,69,0,3
22,138,70,0,1
22,138,71,0,3
22,138,72,1,14
22,138,79,9,166
22,139,62,0,1
22,139,63,0,1
22,139,67,0,1
22,139,68,0,3
22,139,91,0,1
22,140,59,1,2
22,140,60,0,1
22,140,61,0,1
22,140,65,0,2
22,140,66,0,2
22,140,67,0,1
22,140,70,0,2
22,140,74,0,1
22,140,78,0,4
22,140,84,0,1
22,140,92,0,1
22,141,61,0,1
22,141,68,1,2
22,141,69,1,0
22,141,70,0,14
22,141,72,0,5
22,141,78,0,2
22,141,128,1,0
22,142,60,0,3
22,142,63,0,1
22,142,64,2,0
22,142,69,0,1
22,142,80,1,1
22,143,70,1,1
22,143,78,0,1
22,143,79,1,8
22,143,80,0,1
22,143,83,0,1
22,144,60,0,1
22,144,79,0,4
22,144,81,0,1
22,144,82,0,1
22,144,83,0,1
22,144,85,0,1
22,144,94,0,1
22,144,132,0,1
22,145,57,0,1
22,145,66,0,1
22,145,74,0,1
22,145,85,0,1
22,145,95,0,1
22,146,62,0,1
22,146,64,0,2
22,146,65,0,6
22,146,78,0,1
22,146,81,1,0
22,146,82,0,1
22,146,83,0,2
22,147,71,1,2
22,147,75,0,1
22,147,77,0,1
22,147,78,0,1
22,147,83,0,1
22,147,94,0,1
22,148,76,0,1
22,148,79,0,2
22,148,87,1,1
22,148,94,0,1
22,148,101,0,1
22,149,75,0,1
22,149,76,0,2
22,149,77,1,51
22,149,86,0,1
22,149,89,0,2
22,150,65,0,1
22,150,76,1,0
22,150,77,0,1
22,150,78,0,11
22,150,79,0,1
22,150,93,0,1
22,150,116,0,1
22,151,65,0,2
22,151,76,1,0
22,151,77,0,1
22,151,79,0,1
22,152,71,0,1
22,152,72,1,0
22,152,76,0,1
22,152,80,0,1
22,152,86,0,1
22,153,74,0,1
